ProductKey;ProductAlternateKey;ProductSubcategoryKey;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ReorderPoint;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;_Class;Style;ModelName;LargePhoto;EnglishDescription;FrenchDescription;ChineseDescription;ArabicDescription;HebrewDescription;ThaiDescription;GermanDescription;JapaneseDescription;TurkishDescription;StartDate;EndDate;Status
"361";"BK-M68B-42";"1";"LB ";"CM ";"Mountain-200 Black, 42";"Montaña: 200, negra, 42";"VTT 200 noir, 42";"1251.9813";"true";"Black";"100";"75";"2294.9900";"42";"42-46 CM";"23.77";"4";"M ";"1376.9940";"H ";"U ";"Mountain-200";"net.sourceforge.jtds.jdbc.BlobImpl@2c039ac6";"Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.";"Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.";"????????????????????????????? Mountain-100 ??? HL ???";"?????? ????????? ?? ??????? ???????. ????? ????? ????? ??????? ????????. ?????? ??? ???? HL Frame ???????? ?? ???? Mountain-100.";"?????? ?????? ?????? ??????. ??????? ??? ??? ?? ?????. ???????? ??? ???? ????? ?- HL Frame (????? HL) ??? ??? ?????? ???? Mountain-100 (100-????)";"???????????????????????????  ???????????????????????????????????  ??????? HL ?????????????????? Mountain-100";"Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.";"??? ??????????????????Mountain-100 ??? HL ?????????????";"Gerçek arazi sürü?ü. Tüm yar??ma seviyeleri için mükemmel. Mountain-100 ile ayn? HL kadro kullan?lm??t?r.";"01-07-2013";"";"Current"
"362";"BK-M68B-46";"1";"LB ";"CM ";"Mountain-200 Black, 46";"Montaña: 200, negra, 46";"VTT 200 noir, 46";"1105.8100";"true";"Black";"100";"75";"2049.0982";"46";"42-46 CM";"24.13";"4";"M ";"1229.4589";"H ";"U ";"Mountain-200";"net.sourceforge.jtds.jdbc.BlobImpl@587d1d39";"Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.";"Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.";"????????????????????????????? Mountain-100 ??? HL ???";"?????? ????????? ?? ??????? ???????. ????? ????? ????? ??????? ????????. ?????? ??? ???? HL Frame ???????? ?? ???? Mountain-100.";"?????? ?????? ?????? ??????. ??????? ??? ??? ?? ?????. ???????? ??? ???? ????? ?- HL Frame (????? HL) ??? ??? ?????? ???? Mountain-100 (100-????)";"???????????????????????????  ???????????????????????????????????  ??????? HL ?????????????????? Mountain-100";"Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.";"??? ??????????????????Mountain-100 ??? HL ?????????????";"Gerçek arazi sürü?ü. Tüm yar??ma seviyeleri için mükemmel. Mountain-100 ile ayn? HL kadro kullan?lm??t?r.";"01-07-2012";"27-12-2008";""
"363";"BK-M68B-46";"1";"LB ";"CM ";"Mountain-200 Black, 46";"Montaña: 200, negra, 46";"VTT 200 noir, 46";"1251.9813";"true";"Black";"100";"75";"2294.9900";"46";"42-46 CM";"24.13";"4";"M ";"1376.9940";"H ";"U ";"Mountain-200";"net.sourceforge.jtds.jdbc.BlobImpl@58c1670b";"Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.";"Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.";"????????????????????????????? Mountain-100 ??? HL ???";"?????? ????????? ?? ??????? ???????. ????? ????? ????? ??????? ????????. ?????? ??? ???? HL Frame ???????? ?? ???? Mountain-100.";"?????? ?????? ?????? ??????. ??????? ??? ??? ?? ?????. ???????? ??? ???? ????? ?- HL Frame (????? HL) ??? ??? ?????? ???? Mountain-100 (100-????)";"???????????????????????????  ???????????????????????????????????  ??????? HL ?????????????????? Mountain-100";"Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.";"??? ??????????????????Mountain-100 ??? HL ?????????????";"Gerçek arazi sürü?ü. Tüm yar??ma seviyeleri için mükemmel. Mountain-100 ile ayn? HL kadro kullan?lm??t?r.";"01-07-2013";"";"Current"
"364";"BK-M47B-38";"1";"LB ";"CM ";"Mountain-300 Black, 38";"Montaña: 300, negra, 38";"VTT 300 noir, 38";"598.4354";"true";"Black";"100";"75";"1079.9900";"38";"38-40 CM";"25.35";"4";"M ";"647.9940";"M ";"U ";"Mountain-300";"net.sourceforge.jtds.jdbc.BlobImpl@6b57696f";"For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.";"Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable.";"?????????????????????????????????????????????????!";"?????? ????? ???????? ?? ??????? ??? ???????. ????? ????? ?????? ????? ???????? ??? ??? ?? ???? ??? ????? ?? ?? ???? ??? ????? ??????? ?? ??? ??? ?? ?????? ????????.";"??????? ??????? ?????? ??? ?? ???. ??????? ?????? ?????? ????? ????? ??? ??? ???? ???? ???? ?? ?????? ???? ????? ? ??? ????? ???? ??????.";"????????????????????????????  ????????????????????????????? ????????????????????? ????????????????????????????????????????????? ????????????????????????";"""Für echte Waldprofis. Ein extrem robustes Rad, mit dem Sie auf allen Pfaden sicher unterwegs sind - und dazu noch kostengünstig.""";"??????????????????????????????????????????????????????????????????????";"Gerçek kros tutkunlar?na.  Her yere gidebilen ve zorlu arazilerde kontrolü kaybetmemenizi sa?layan son derece dayan?kl? bir bisiklet ve cebinizi de yakm?yor.";"01-07-2012";"27-12-2008";""
"365";"BK-M47B-40";"1";"LB ";"CM ";"Mountain-300 Black, 40";"Montaña: 300, negra, 40";"VTT 300 noir, 40";"598.4354";"true";"Black";"100";"75";"1079.9900";"40";"38-40 CM";"25.77";"4";"M ";"647.9940";"M ";"U ";"Mountain-300";"net.sourceforge.jtds.jdbc.BlobImpl@5bb21b69";"For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.";"Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable.";"?????????????????????????????????????????????????!";"?????? ????? ???????? ?? ??????? ??? ???????. ????? ????? ?????? ????? ???????? ??? ??? ?? ???? ??? ????? ?? ?? ???? ??? ????? ??????? ?? ??? ??? ?? ?????? ????????.";"??????? ??????? ?????? ??? ?? ???. ??????? ?????? ?????? ????? ????? ??? ??? ???? ???? ???? ?? ?????? ???? ????? ? ??? ????? ???? ??????.";"????????????????????????????  ????????????????????????????? ????????????????????? ????????????????????????????????????????????? ????????????????????????";"""Für echte Waldprofis. Ein extrem robustes Rad, mit dem Sie auf allen Pfaden sicher unterwegs sind - und dazu noch kostengünstig.""";"??????????????????????????????????????????????????????????????????????";"Gerçek kros tutkunlar?na.  Her yere gidebilen ve zorlu arazilerde kontrolü kaybetmemenizi sa?layan son derece dayan?kl? bir bisiklet ve cebinizi de yakm?yor.";"01-07-2012";"27-12-2008";""
"366";"BK-M47B-44";"1";"LB ";"CM ";"Mountain-300 Black, 44";"Montaña: 300, negra, 44";"VTT 300 noir, 44";"598.4354";"true";"Black";"100";"75";"1079.9900";"44";"42-46 CM";"26.13";"4";"M ";"647.9940";"M ";"U ";"Mountain-300";"net.sourceforge.jtds.jdbc.BlobImpl@6b9651f3";"For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.";"Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable.";"?????????????????????????????????????????????????!";"?????? ????? ???????? ?? ??????? ??? ???????. ????? ????? ?????? ????? ???????? ??? ??? ?? ???? ??? ????? ?? ?? ???? ??? ????? ??????? ?? ??? ??? ?? ?????? ????????.";"??????? ??????? ?????? ??? ?? ???. ??????? ?????? ?????? ????? ????? ??? ??? ???? ???? ???? ?? ?????? ???? ????? ? ??? ????? ???? ??????.";"????????????????????????????  ????????????????????????????? ????????????????????? ????????????????????????????????????????????? ????????????????????????";"""Für echte Waldprofis. Ein extrem robustes Rad, mit dem Sie auf allen Pfaden sicher unterwegs sind - und dazu noch kostengünstig.""";"??????????????????????????????????????????????????????????????????????";"Gerçek kros tutkunlar?na.  Her yere gidebilen ve zorlu arazilerde kontrolü kaybetmemenizi sa?layan son derece dayan?kl? bir bisiklet ve cebinizi de yakm?yor.";"01-07-2012";"27-12-2008";""
"367";"BK-M47B-48";"1";"LB ";"CM ";"Mountain-300 Black, 48";"Montaña: 300, negra, 48";"VTT 300 noir, 48";"598.4354";"true";"Black";"100";"75";"1079.9900";"48";"48-52 CM";"26.42";"4";"M ";"647.9940";"M ";"U ";"Mountain-300";"net.sourceforge.jtds.jdbc.BlobImpl@38bc8ab5";"For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.";"Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable.";"?????????????????????????????????????????????????!";"?????? ????? ???????? ?? ??????? ??? ???????. ????? ????? ?????? ????? ???????? ??? ??? ?? ???? ??? ????? ?? ?? ???? ??? ????? ??????? ?? ??? ??? ?? ?????? ????????.";"??????? ??????? ?????? ??? ?? ???. ??????? ?????? ?????? ????? ????? ??? ??? ???? ???? ???? ?? ?????? ???? ????? ? ??? ????? ???? ??????.";"????????????????????????????  ????????????????????????????? ????????????????????? ????????????????????????????????????????????? ????????????????????????";"""Für echte Waldprofis. Ein extrem robustes Rad, mit dem Sie auf allen Pfaden sicher unterwegs sind - und dazu noch kostengünstig.""";"??????????????????????????????????????????????????????????????????????";"Gerçek kros tutkunlar?na.  Her yere gidebilen ve zorlu arazilerde kontrolü kaybetmemenizi sa?layan son derece dayan?kl? bir bisiklet ve cebinizi de yakm?yor.";"01-07-2012";"27-12-2008";""
"368";"BK-R89R-44";"2";"LB ";"CM ";"Road-250 Red, 44";"Carretera: 250, roja, 44";"Vélo de route 250 rouge, 44";"1518.7864";"true";"Red";"100";"75";"2443.3500";"44";"42-46 CM";"14.77";"4";"R ";"1466.0100";"H ";"U ";"Road-250";"net.sourceforge.jtds.jdbc.BlobImpl@687080dc";"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.";"Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne.";"??????????????????????????????????";"???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.";"????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.";"?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????";"Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergnügen - ob im Velodrom oder auf Landstraßen.";"??? ????????????????????????????????????????????????????????????";"""Alüminyum ala??m? kadro, ister velodromda yar?? yap?n, ister köy yollar?nda zorlu tak?m sürü?lerine kat?l?n hafif ve sa?lam bir sürü? deneyimi sunar.""";"01-07-2012";"27-12-2008";""
"369";"BK-R89R-48";"2";"LB ";"CM ";"Road-250 Red, 48";"Carretera: 250, roja, 48";"Vélo de route 250 rouge, 48";"1518.7864";"true";"Red";"100";"75";"2443.3500";"48";"48-52 CM";"15.13";"4";"R ";"1466.0100";"H ";"U ";"Road-250";"net.sourceforge.jtds.jdbc.BlobImpl@23d2a7e8";"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.";"Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne.";"??????????????????????????????????";"???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.";"????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.";"?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????";"Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergnügen - ob im Velodrom oder auf Landstraßen.";"??? ????????????????????????????????????????????????????????????";"""Alüminyum ala??m? kadro, ister velodromda yar?? yap?n, ister köy yollar?nda zorlu tak?m sürü?lerine kat?l?n hafif ve sa?lam bir sürü? deneyimi sunar.""";"01-07-2012";"27-12-2008";""
"370";"BK-R89R-52";"2";"LB ";"CM ";"Road-250 Red, 52";"Carretera: 250, roja, 52";"Vélo de route 250 rouge, 52";"1518.7864";"true";"Red";"100";"75";"2443.3500";"52";"48-52 CM";"15.42";"4";"R ";"1466.0100";"H ";"U ";"Road-250";"net.sourceforge.jtds.jdbc.BlobImpl@7a9273a8";"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.";"Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne.";"??????????????????????????????????";"???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.";"????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.";"?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????";"Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergnügen - ob im Velodrom oder auf Landstraßen.";"??? ????????????????????????????????????????????????????????????";"""Alüminyum ala??m? kadro, ister velodromda yar?? yap?n, ister köy yollar?nda zorlu tak?m sürü?lerine kat?l?n hafif ve sa?lam bir sürü? deneyimi sunar.""";"01-07-2012";"27-12-2008";""
"371";"BK-R89R-58";"2";"LB ";"CM ";"Road-250 Red, 58";"Carretera: 250, roja, 58";"Vélo de route 250 rouge, 58";"1320.6838";"true";"Red";"100";"75";"2181.5625";"58";"54-58 CM";"15.79";"4";"R ";"1308.9375";"H ";"U ";"Road-250";"net.sourceforge.jtds.jdbc.BlobImpl@26a7b76d";"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.";"Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne.";"??????????????????????????????????";"???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.";"????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.";"?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????";"Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergnügen - ob im Velodrom oder auf Landstraßen.";"??? ????????????????????????????????????????????????????????????";"""Alüminyum ala??m? kadro, ister velodromda yar?? yap?n, ister köy yollar?nda zorlu tak?m sürü?lerine kat?l?n hafif ve sa?lam bir sürü? deneyimi sunar.""";"01-07-2012";"27-12-2008";""
"372";"BK-R89R-58";"2";"LB ";"CM ";"Road-250 Red, 58";"Carretera: 250, roja, 58";"Vélo de route 250 rouge, 58";"1554.9479";"true";"Red";"100";"75";"2443.3500";"58";"54-58 CM";"15.79";"4";"R ";"1466.0100";"H ";"U ";"Road-250";"net.sourceforge.jtds.jdbc.BlobImpl@4abdb505";"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.";"Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne.";"??????????????????????????????????";"???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.";"????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.";"?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????";"Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergnügen - ob im Velodrom oder auf Landstraßen.";"??? ????????????????????????????????????????????????????????????";"""Alüminyum ala??m? kadro, ister velodromda yar?? yap?n, ister köy yollar?nda zorlu tak?m sürü?lerine kat?l?n hafif ve sa?lam bir sürü? deneyimi sunar.""";"01-07-2013";"";"Current"
"373";"BK-R89B-44";"2";"LB ";"CM ";"Road-250 Black, 44";"Carretera: 250, negra, 44";"Vélo de route 250 noir, 44";"1320.6838";"true";"Black";"100";"75";"2181.5625";"44";"42-46 CM";"14.77";"4";"R ";"1308.9375";"H ";"U ";"Road-250";"net.sourceforge.jtds.jdbc.BlobImpl@7ce6a65d";"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.";"Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne.";"??????????????????????????????????";"???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.";"????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.";"?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????";"Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergnügen - ob im Velodrom oder auf Landstraßen.";"??? ????????????????????????????????????????????????????????????";"""Alüminyum ala??m? kadro, ister velodromda yar?? yap?n, ister köy yollar?nda zorlu tak?m sürü?lerine kat?l?n hafif ve sa?lam bir sürü? deneyimi sunar.""";"01-07-2012";"27-12-2008";""
